"Name","Url","Telephone","Latitude","Longitude","Address","County","Tags"
"Ceardlann Spiddal Craft Village and Café","https://www.spiddalcrafts.com/","0035391553376","53.2447242","-9.3004546","craft village & cafe, Bohoona East, Spiddal, H91 XPA8","Galway","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Cafe,Food and Drink,Food Shops "
"An Chéibh Bheag (Cloghmore Pier)",,"","53.880075","-9.9472967","Cloghmore, Achill Island, , ","Mayo","Activity,Experience,Fishing,Angling,Attraction,Embarkation Point,Nature and Wildlife,Boat,Tour"
"An Chonair (Conor Pass)",,"","52.1818742","-10.2072805","R560, Ballingarraun, , ","Kerry","Activity,Experience,Natural Landscape,Attraction,Nature and Wildlife"
"An Evening of Irish Folklore and Fairies","https://irishfolktours.com/","00353868265312","53.3438235","-6.263658800000001","1 Dame Ct, , D02 TW84","Dublin","Activity,Food and Drink,Pubs and Bar"
"An Fál Mór (Falmore)",,"","54.09554","-10.085653","Falmore, Belmullet (Béal an Mhuirthead), , ","Mayo","Activity,Experience,Learning,Ruins,Attraction,Historic Houses and Castle"
"An File","https://www.facebook.com/anfilebarwestport/","003539844949","53.7995252","-9.524646899999997","1 The, Octagon, Cahernamart, Westport, ","Mayo","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"An Fód Dubh (Blacksod Harbour)",,"","54.1006423","-10.0688502","Fallmore, Blacksod, ","Mayo","Activity,Experience,Attraction,Embarkation Point"
"An Gobha Iron Works & Experience","https://www.discoverboynevalley.ie/plan-your-visit/things-to-do/gobha-blacksmith-boyne-valley","00353868652679","53.6604554","-6.784871099999999","Durhamstown, Charlesfort, , ","Meath","Activity,Experience,Activity Operator"
"An Grianán","https://www.an-grianan.ie/","00353419822119","53.7546463","-6.264444800000001","An Grianan ICA, Newtown, A92 X9TF","Louth","Activity,Experience,Restaurant,Craft,Shopping,Cooking,Cookery,Learning,Activity Operator,Attraction,Historic Houses and Castle,Fine Dining,Food and Drink"
"An Grianán Theatre","https://www.angrianan.com/","00353749120777","54.9531517","-7.731236899999999","Port Rd, Gortlee, Letterkenny, F92 RV1F","Donegal","Activity,Experience,Venue,Comedy,Music,Food and Drink,Pubs and Bar,Cafe"
"An Poitin Stil","https://anpoitinstil.ie/","0035314589244","53.281066","-6.476837","Naas Dual Carriageway, Rathcoole, ","Dublin","Activity,Food and Drink,Restaurant,Pubs and Bar"
"An Port Mór Restaurant","https://anportmor.com/","003539826730","53.799036","-9.522252","1 Brewery Place, (Adjacent to Bridge Street), Westport, F28 KP70","Mayo","Activity,Food and Drink,Experience,Restaurant"
"An Púcán","https://anpucan.ie/","0035391376561","53.2745129","-9.0474341","11 Forster St, , H91 P65D","Galway","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Madigan’s Bar & Restaurant at Aran Islands Hotel","https://aranislandshotel.com/madigans-the-hotel-aran-islands-hotel-inis-mor/","003539961104","53.1180074","-9.675871599999999","Kilronan, Aran Islands, H91 DH27","Galway","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar,Seafood,Vegetarian"
"An Sibin Equestrian Centre","https://www.irishhorseriding.com/","0035361927411","52.98022899999999","-8.4042105","Derroran East, , V94 T6N1","Clare","Activity,Experience,Horse Riding,Equestrian,Nature and Wildlife"
"An Síbín Restaurant & Wine Bar","https://ansibinkenmare.com/","003536830831","51.7656799","-9.7708152","An Sibin Restaurant B&B, Lauragh Lower, Kenmare, V93 T4C2","Kerry","Activity,Food and Drink,Experience,Restaurant,Local Produce,Pubs and Bar,Seafood"
"An Siopa at The Mills","https://www.millsinn.ie/craft-shop-cork-hampers-food-homebaking-gifts","003532645237","51.94565739999999","-9.170632200000002","Flats, Ballyvourney, ","Cork","Activity,Experience,Shopping,Shopping Centres and Department Store,Food Shops "
"An Spailpín Fánach","https://www.facebook.com/anspailpinfanac","00353868062724","51.8966158","-8.4765789","Centre, Cork City, T12 DYX9","Cork","Activity,Food and Drink,Experience,Pubs and Bar"
"An Súgán Restaurant & Seafood Bar","https://www.ansugan.com/restaurant","00353238833719","51.6231669","-8.8858526","41-42 Wolfe Tone St, Scartagh, Clonakilty, P85 DY95","Cork","Activity,Food and Drink,Experience,Pubs and Bar,Seafood,Restaurant"
"An Táin Arts Centre","https://www.antain.ie/","00353429332332","54.0045404","-6.400590399999998","Crowe St, Townparks, Dundalk, ","Louth","Activity Experience Learning Art Gallery Attraction Venue Comedy Traditionally Irish"
"An tSean Bheairic","https://www.facebook.com/antseanbheairic/","00353749180655","55.1368631","-8.101692899999998",", Falcarragh, ","Donegal","Activity,Experience,Craft,Shopping,Attraction,Museums and Attraction,Cafe,Food and Drink,Food Shops "
"Anam Cara Writer's and Artist's Retreat","https://www.anamcararetreat.com","003532774441","51.6842538","-9.9557065","R575, Inches, Eyeries, ","Cork","Activity,Experience,Learning,Activity Operator"
"Anam Croí Ireland Tours","https://anamcroitours.com/","00353860351816","53.3498053","-6.2603097",", , ","Dublin","Activity,Activity Operator,Tour"
"Anam Tours","https://anamtours.ie/","00353863873964","54.0387808","-6.1873358","Cooley Peninsula, Trinity Cl, Liberties Of Carlingford, Carlingford, A91 K803","Louth","Activity,Experience,Walking ,Walking,Activity Operator,Tour"
"Ancestral Line","https://ancestralline.com/","00353860878762","52.729145","-9.1057419","Lavally North, , V95 YK5F","Clare","Activity,Experience,Activity Operator,Tracing Your Ancestors"
"Anchor Bar Dungarvan","https://www.facebook.com/anchorbardungarvan","003535841249","52.08982220000001","-7.618661100000002","Davitts Quay, Abbeyside, Dungarvan, X35 D880","Waterford","Activity,Food and Drink,Experience,Pubs and Bar"
"Anchor Tours","https://anchortours.ie/","00353429371405","54.011726892555195","-6.346887929770901","Bellurgan, , ","Louth","Activity,Experience,Transport,Activity Operator,Coach,Road"
"Ancient Spiritual Tours","https://ancientspiritualtours.com/tour/","00353831813948","52.4369676","-8.284439599999999","Kilross, , ","Tipperary","Activity,Experience,Activity Operator,Tour"
"Andaire Tours & Experiences","https://andaire.com/","00353876265974","53.16326859999999","-8.9355011","Tarrea, , ","Galway","Activity,Experience,Activity Operator,Nature and Wildlife,Tour"
"AndChips","https://www.andchips.ie/","003535824498","52.0894914","-7.617461899999999","Unit 3, Castle House, Davitts Quay, Abbeyside, Dungarvan, X35 DP60","Waterford","Activity,Food and Drink,Experience,Artisan,Restaurant,Fast Food,Local Produce,Seafood,Vegetarian"
"Andean Alpacas","https://andeanalpacas.ie/","00353872234743","53.5484141","-7.326902","Culleen Beg, Cullionbeg, , ","Westmeath","Activity,Experience,Activity Operator,Nature and Wildlife,Tour,Walking"
"Andy's Bar & Restaurant","https://www.andysrestaurant.ie/","003534782277","54.2477282","-6.972137499999999","12 Market St, Mullaghmonaghan, , H18 N772","Monaghan","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Irish Dance at the Thatched Cottage","https://www.anetadortovadance.com/","","53.2664328","-9.0574731","Fairhill Rd Upper, The Claddagh, , H91 AY80","Galway","Activity,Experience,Learning,Activity Operator,Traditionally Irish"
"Anglers Paradise Fishing Guides Killarney","https://anglersparadise.net/index.html","00353871229352","52.17198689999999","-9.550507800000002",", Farranfore, ","Kerry","Activity,Experience,Fishing,Angling,Activity Operator,Nature and Wildlife"
"Anglers Rest","https://theanglersrest.ie/","0035318208351","53.359055","-6.3586481","20 Knockmaroon Hill, Castleknock, D20 AH96","Dublin","Activity,Food and Drink,Restaurant,Pubs and Bar"
"Anglers Rest Bar","https://www.facebook.com/profile.php?id=100063647618323","003539543628","53.5889263","-9.964404799999999","Tully Cross, Renvyle, ","Galway","Activity,Food and Drink,Experience,Pubs and Bar"
"Angling Bleach Lough","https://bleachloughanglers.ie/","","52.6168495261355","-8.81276636800171","Mount Pleasant, Kildimo, ","Limerick","Activity,Experience,Fishing,Angling,Activity Operator,Boat,Tour"
"Angling Services Ireland","https://www.facebook.com/anglingservicesireland/?fref=ts","00353866011878","53.98351589999999","-8.286815299999997","3 Canal View, Deerpark, Boyle, F52 K253","Roscommon","Activity,Experience,Fishing,Angling,Activity Operator,Nature and Wildlife,Boat,Tour"
"Animal Magic – Falconry and Conservation","https://animalmagic.ie/","00353876243546","52.4035951","-8.5708568","Deebert, , V35 V212","Limerick","Activity,Experience,Falconry,Nature and Wildlife,Learning,Activity Operator"
"Ann McDonald’s Upper Deck Café","https://www.annmcdonaldscafe.com/","0035351425391","52.3954791","-6.943542000000001","8 Mary St, New Ross, Y34 TD40","Wexford","Activity,Food and Drink,Experience,Restaurant,Cafe"
"Annagh Church",,"00353667122522","52.248165","-9.742521",", Blennerville, ","Kerry","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Ruins,Historic Houses and Castle"
"Annaharvey Farm Equestrian Centre","https://www.annaharveyfarm.ie/facilities","00353579343544","53.2517356","-7.397278699999998","Annagharvey, , ","Offaly","Activity,Experience,Horse Riding,Equestrian,Cafe,Food and Drink,Nature and Wildlife,Activity Operator"
"Annalee Restaurant at The Hotel Kilmore","https://www.hotelkilmore.ie/annalee-restaurant.html","00353494332288","53.98657129999999","-7.322304300000001","Dublin Rd, Killygarry, , H12 F6Y7","Cavan","Activity,Food and Drink,Experience,Restaurant"
"Green Sketching with Anne Harrington Rees","https://anneharringtonreesdesigns.ie/","","51.6203379","-8.905510399999999",", Clonakilty, ","Cork","Activity,Experience,Craft,Shopping,Learning,Activity Operator"
"Annemarie Bourke Studio Gallery","https://www.annemariebourke.com/","0035361410510","52.6613859","-8.6296155","98 O'Connell St, Prior's-Land, , V94 WK3R","Limerick","Activity,Experience,Craft,Shopping,Learning,Art Gallery,Attraction"
"Annestown Beach ",,"0035351875823","52.1391984","-7.272799699999999",", , ",,"Activity,Experience,Surfing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking ,Walking,Attraction,Beach,Natural Landscape,Nature and Wildlife"
"Anthony's Restaurant at the Doolin Inn Country House","https://www.doolininn.ie/our-food/","00353657074421","53.0125626","-9.383937200000002","1a Fisher St, Ballyvara, Doolin, V95 CC79","Clare","Activity,Food and Drink,Experience,Restaurant,Seafood"
"Spa at the Kinsale Hotel & Spa","https://www.kinsalehotelandspa.ie/spa.html","00353214706625","51.6984062","-8.465741099999999",", Rathmore, P17 F542","Cork","Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
"Apples & Atoms Sculpture, Trinity College","https://www.tcd.ie/artcollections/engage/art-on-campus/eilisoconnell/index.php","","53.3436141","-6.252378900000001","Trinity College Dublin, , ","Dublin","Activity,Attraction,Public Sculpture"
"Applied Language Centre, University College Dublin","http://www.ucd.ie/alc","0035317167900","53.306327","-6.220299","Daedalus Building, Belfield, ","Dublin","Activity,Learning"
"Aqua Golf","https://aquadome.ie/aqua-golf-2/","00353667128899","52.263495","-9.709561","Aqua Dome, Tralee, ","Kerry","Activity,Experience,Golf,Swimming Pool,Swimming Pools and Water Park,Venue,Cafe,Food and Drink,Activity Operator"
"Aqua Restaurant","https://aqua.ie/","0035318320690","53.392225","-6.069472200000001","1 W Pier, Howth, ","Dublin","Activity,Food and Drink,Restaurant"
"Aquaventures","https://aquaventures.ie/","003532820511","51.4847541","-9.3687118","Lifeboat Road, Baltimore, ","Cork","Activity,Experience,Activity Operator,Nature and Wildlife,Day Tour,Tour,Boat"
"Árainn Mhór (Arranmore Island)",,"","54.9874345","-8.5350585","Arranmore, , ","Donegal","Activity,Experience,Fishing,Angling,Walking ,Walking,Island,Attraction,Offshore Island"
"Aran Bike Hire","https://aranislandsbikehire.com/","003539961132","53.11934230000001","-9.665490100000001","Cottage Rd, Killeany, Kilronan, , ","Galway","Activity,Experience,Cycling,Activity Operator,Nature and Wildlife,Bike Rental"
"Aran Celtic Bus Tours Inishmore","https://www.facebook.com/Arantours","00353877004473","53.1191313","-9.668997999999998","Inishmore, Aran Islands, ","Galway","Activity,Experience,Tour"
"Aran Island Ferries","https://www.aranislandferries.com","0035391568903","53.2742051404657","-9.04757590588185","Aran Island Ferries, Rossaveal, ","Galway","Activity,Experience,Transport,Activity Operator,Coach,Road"
"Aran Islands - Inisheer  - Inis Oírr","http://www.discoverinisoirr.com","003539975008","53.0594423","-9.5281381","Inisheer, , ","Galway","Activity,Experience,Cycling,Swimming,Swimming Pools and Water Park,Venue,Walking ,Walking,Attraction,Beach,Island,Offshore Island,Natural Landscape,Ruins,Historic Houses and Castle,Nature and Wildlife"
"Aran Islands Tour - Railtours Ireland First Class!","https://railtoursireland.com/train-tour/the-aran-islands/dh11","0035318560045","53.351003","-6.250291","16 Amiens Street, , ","Dublin","Activity,Activity Operator,Tour"
"Aran Off Road Experience","https://www.aranoffroadexperience.ie/","00353830185175","53.13111","-9.7252","Oghil, Oatquarter, , ","Galway","Activity,Experience,Transport,Learning,Walking ,Walking,Activity Operator,Attraction,Historic Houses and Castle,Natural Landscape,Day Tour,Tour,Coach,Road"
"Aran Pony & Trap","https://www.aranponytrap.com/","003539961292","53.1191919","-9.6701839","Kilronan, Killeany, Aran Islands, ","Galway","Activity,Experience,Activity Operator,Tour"
"Aran Sea Tours and Fishing","https://www.aranseatours.ie/","00353873579313","53.1178394","-9.6670845","Kilronan Harbour Kilronan Inishmore, Aran Islands, ","Galway","Activity,Experience,Activity Operator,Nature and Wildlife,Boat,Tour"
"Aran Sweater Market - Inis Mór","https://www.aran.com/","00353646623102","53.11908","-9.669353000000001","The Aran Islands, Killeany, Lower Kilronan, , ","Galway","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
"Aran Sweater Market","https://www.aran.com/","00353646639756","52.05883009999999","-9.507572999999997","College St, Killarney, ","Kerry","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
"Áras an Mhuilinn Regional Comhaltas Centre","https://www.arasanmhuilinn.ie/","00353449330644","53.5238343","-7.339915","Beside Arts Centre, Mount St, Bellview, Mullingar, ","Westmeath","Activity,Experience,Learning,Traditionally Irish,Attraction,Literary Ireland"
"Áras an Uachtaráin","https://heritageireland.ie/visit/places-to-visit/aras-an-uachtarain/","0035316770095","53.3595948","-6.3173567","Castleknock (part of Phoenix Park), Dublin, D08 E1W3","Dublin","Activity,Gardens,Attraction,Garden,Historic Houses and Castle,Nature and Wildlife"
"Áras Inis Gluaire","https://www.facebook.com/ArasInisGluaire/?ref=page_internal","003539781079","54.22246269999999","-9.9889332","Church St, Belmullet, ","Mayo","Activity,Experience,Craft,Shopping,Learning,Movies,Cinema,Venue,Art Gallery,Attraction,Music,Cafe,Food and Drink"
"Arboretum Inspirational Gardens","https://www.arboretum.ie/locations/arboretum-carlow/","00353599721558","52.74264139999999","-6.9749455","Old, Kilkenny Rd, Rathvinden, Leighlinbridge, R93 P9F4","Carlow","Activity,Experience,Gardening,Nature and Wildlife,Shopping,Shopping Centres and Department Store,Gardens,Attraction,Garden,Cafe,Food and Drink,Food Shops "
"Arbour Hill Cemetery","https://heritageireland.ie/visit/places-to-visit/arbour-hill-cemetery/","0035318213021","53.3509571","-6.287117299999999","Arbour Hill, Stoneybatter, , ","Dublin","Activity"
"Architectural Furniture","https://www.architectural-furniture.com/","00353861994683","53.7147404","-6.280193300000001","Blackhill Cres, Church Rd, Donacarney Little, Donacarney, , A92 FE2Y","Meath","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
